task_type	task_name	url	description	tag	external_id
/common/topic	Philadelphia Phillies sent Bobby LaFromboise outright to Lehigh Valley IronPigs.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Bobby LaFromboise # Team Name: Lehigh Valley IronPigs # Type: Outrighted # Transaction: Philadelphia Phillies sent Bobby LaFromboise outright to Lehigh Valley IronPigs. # Transaction date: 2016-02-12	SPLGROSTMlb	254779#Bobby LaFromboise#Lehigh Valley IronPigs#Outrighted
/common/topic	Milwaukee Brewers traded LF Khris Davis to Oakland Athletics for RHP Bubba Derby and C Jacob Nottingham.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Khris Davis # Team Name: Oakland Athletics # Type: Trade # Transaction: Milwaukee Brewers traded LF Khris Davis to Oakland Athletics for RHP Bubba Derby and C Jacob Nottingham. # Transaction date: 2016-02-12	SPLGROSTMlb	254781#Khris Davis#Oakland Athletics#Trade
/common/topic	Milwaukee Brewers traded LF Khris Davis to Oakland Athletics for RHP Bubba Derby and C Jacob Nottingham.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Jacob Nottingham # Team Name: Milwaukee Brewers # Type: Trade # Transaction: Milwaukee Brewers traded LF Khris Davis to Oakland Athletics for RHP Bubba Derby and C Jacob Nottingham. # Transaction date: 2016-02-12	SPLGROSTMlb	254781#Jacob Nottingham#Milwaukee Brewers#Trade
/common/topic	Milwaukee Brewers traded LF Khris Davis to Oakland Athletics for RHP Bubba Derby and C Jacob Nottingham.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Bubba Derby # Team Name: Milwaukee Brewers # Type: Trade # Transaction: Milwaukee Brewers traded LF Khris Davis to Oakland Athletics for RHP Bubba Derby and C Jacob Nottingham. # Transaction date: 2016-02-12	SPLGROSTMlb	254781#Bubba Derby#Milwaukee Brewers#Trade
/common/topic	Chicago Cubs claimed LHP C.J. Riefenhauser off waivers from Baltimore Orioles.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: C.J. Riefenhauser # Team Name: Chicago Cubs # Type: Claimed Off Waivers # Transaction: Chicago Cubs claimed LHP C.J. Riefenhauser off waivers from Baltimore Orioles. # Transaction date: 2016-02-12	SPLGROSTMlb	254773#C.J. Riefenhauser#Chicago Cubs#Claimed Off Waivers
/common/topic	Cleveland Indians signed free agent RHP Tommy Hunter.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Tommy Hunter # Team Name: Cleveland Indians # Type: Signed as Free Agent # Transaction: Cleveland Indians signed free agent RHP Tommy Hunter. # Transaction date: 2016-02-12	SPLGROSTMlb	254780#Tommy Hunter#Cleveland Indians#Signed as Free Agent
/common/topic	Pittsburgh Pirates signed free agent RHP Sergio Cubilete to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Sergio Cubilete # Team Name: Pittsburgh Pirates # Type: Signed as Free Agent # Transaction: Pittsburgh Pirates signed free agent RHP Sergio Cubilete to a minor league contract. # Transaction date: 2016-02-12	SPLGROSTMlb	254945#Sergio Cubilete#Pittsburgh Pirates#Signed as Free Agent
/common/topic	Arizona Diamondbacks signed free agent P Merfy Andrew to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Merfy Andrew # Team Name: Arizona Diamondbacks # Type: Signed as Free Agent # Transaction: Arizona Diamondbacks signed free agent P Merfy Andrew to a minor league contract. # Transaction date: 2016-02-12	SPLGROSTMlb	254944#Merfy Andrew#Arizona Diamondbacks#Signed as Free Agent
/common/topic	Pittsburgh Pirates signed free agent RHP Jose Delgado to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Jose Delgado # Team Name: Pittsburgh Pirates # Type: Signed as Free Agent # Transaction: Pittsburgh Pirates signed free agent RHP Jose Delgado to a minor league contract. # Transaction date: 2016-02-12	SPLGROSTMlb	254946#Jose Delgado#Pittsburgh Pirates#Signed as Free Agent
/common/topic	San Diego Padres signed free agent P Dauris Valdez to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Dauris Valdez # Team Name: San Diego Padres # Type: Signed as Free Agent # Transaction: San Diego Padres signed free agent P Dauris Valdez to a minor league contract. # Transaction date: 2016-02-12	SPLGROSTMlb	254863#Dauris Valdez#San Diego Padres#Signed as Free Agent
/common/topic	Cleveland Indians signed free agent C Guillermo Quiroz to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Guillermo Quiroz # Team Name: Cleveland Indians # Type: Signed as Free Agent # Transaction: Cleveland Indians signed free agent C Guillermo Quiroz to a minor league contract and invited him to spring training. # Transaction date: 2016-02-12	SPLGROSTMlb	254777#Guillermo Quiroz#Cleveland Indians#Signed as Free Agent
/common/topic	Miami Marlins signed free agent LHP Craig Breslow to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Craig Breslow # Team Name: Miami Marlins # Type: Signed as Free Agent # Transaction: Miami Marlins signed free agent LHP Craig Breslow to a minor league contract and invited him to spring training. # Transaction date: 2016-02-12	SPLGROSTMlb	255263#Craig Breslow#Miami Marlins#Signed as Free Agent
/common/topic	Milwaukee Brewers signed free agent RHP Blaine Boyer to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Blaine Boyer # Team Name: Milwaukee Brewers # Type: Signed as Free Agent # Transaction: Milwaukee Brewers signed free agent RHP Blaine Boyer to a minor league contract and invited him to spring training. # Transaction date: 2016-02-12	SPLGROSTMlb	254954#Blaine Boyer#Milwaukee Brewers#Signed as Free Agent
/common/topic	Chicago Cubs signed free agent RF Matt Murton to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Matt Murton # Team Name: Chicago Cubs # Type: Signed as Free Agent # Transaction: Chicago Cubs signed free agent RF Matt Murton to a minor league contract and invited him to spring training. # Transaction date: 2016-02-13	SPLGROSTMlb	254935#Matt Murton#Chicago Cubs#Signed as Free Agent
/common/topic	Cincinnati Reds signed free agent P Jose Zorrilla to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Jose Zorrilla # Team Name: Cincinnati Reds # Type: Signed as Free Agent # Transaction: Cincinnati Reds signed free agent P Jose Zorrilla to a minor league contract. # Transaction date: 2016-02-13	SPLGROSTMlb	254950#Jose Zorrilla#Cincinnati Reds#Signed as Free Agent
/common/topic	Chicago White Sox signed free agent RHP Adam Panayotovich to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Adam Panayotovich # Team Name: Chicago White Sox # Type: Signed as Free Agent # Transaction: Chicago White Sox signed free agent RHP Adam Panayotovich to a minor league contract. # Transaction date: 2016-02-14	SPLGROSTMlb	255250#Adam Panayotovich#Chicago White Sox#Signed as Free Agent
/common/topic	Texas Rangers signed free agent RHP Steve Johnson to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Steve Johnson # Team Name: Texas Rangers # Type: Signed as Free Agent # Transaction: Texas Rangers signed free agent RHP Steve Johnson to a minor league contract and invited him to spring training. # Transaction date: 2016-02-14	SPLGROSTMlb	254790#Steve Johnson#Texas Rangers#Signed as Free Agent
/common/topic	Cincinnati Reds signed free agent RHP Luis Sparles to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Luis Sparles # Team Name: Cincinnati Reds # Type: Signed as Free Agent # Transaction: Cincinnati Reds signed free agent RHP Luis Sparles to a minor league contract. # Transaction date: 2016-02-15	SPLGROSTMlb	254949#Luis Sparles#Cincinnati Reds#Signed as Free Agent
/common/topic	Cincinnati Reds signed free agent RHP Moises Severino to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Moises Severino # Team Name: Cincinnati Reds # Type: Signed as Free Agent # Transaction: Cincinnati Reds signed free agent RHP Moises Severino to a minor league contract. # Transaction date: 2016-02-15	SPLGROSTMlb	254948#Moises Severino#Cincinnati Reds#Signed as Free Agent
/common/topic	San Diego Padres signed free agent LHP Elier Sanchez to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Elier Sanchez # Team Name: San Diego Padres # Type: Signed as Free Agent # Transaction: San Diego Padres signed free agent LHP Elier Sanchez to a minor league contract. # Transaction date: 2016-02-15	SPLGROSTMlb	255254#Elier Sanchez#San Diego Padres#Signed as Free Agent
/common/topic	Toronto Blue Jays signed free agent LHP Colt Hynes to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Colt Hynes # Team Name: Toronto Blue Jays # Type: Signed as Free Agent # Transaction: Toronto Blue Jays signed free agent LHP Colt Hynes to a minor league contract. # Transaction date: 2016-02-15	SPLGROSTMlb	255494#Colt Hynes#Toronto Blue Jays#Signed as Free Agent
/common/topic	Los Angeles Angels signed free agent C Webster Rivas to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Webster Rivas # Team Name: Los Angeles Angels # Type: Signed as Free Agent # Transaction: Los Angeles Angels signed free agent C Webster Rivas to a minor league contract. # Transaction date: 2016-02-15	SPLGROSTMlb	255482#Webster Rivas#Los Angeles Angels#Signed as Free Agent
/common/topic	Washington Nationals signed free agent CF Tony Campana to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Tony Campana # Team Name: Washington Nationals # Type: Signed as Free Agent # Transaction: Washington Nationals signed free agent CF Tony Campana to a minor league contract and invited him to spring training. # Transaction date: 2016-02-15	SPLGROSTMlb	254833#Tony Campana#Washington Nationals#Signed as Free Agent
/common/topic	Texas Rangers signed free agent 1B Ike Davis to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Ike Davis # Team Name: Texas Rangers # Type: Signed as Free Agent # Transaction: Texas Rangers signed free agent 1B Ike Davis to a minor league contract and invited him to spring training. # Transaction date: 2016-02-15	SPLGROSTMlb	254870#Ike Davis#Texas Rangers#Signed as Free Agent
/common/topic	Los Angeles Angels signed free agent P Melquicedec Perez to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Melquicedec Perez # Team Name: Los Angeles Angels # Type: Signed as Free Agent # Transaction: Los Angeles Angels signed free agent P Melquicedec Perez to a minor league contract. # Transaction date: 2016-02-15	SPLGROSTMlb	255251#Melquicedec Perez#Los Angeles Angels#Signed as Free Agent
/common/topic	Chicago Cubs sent LHP Edgar Olmos outright to Iowa Cubs.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Edgar Olmos # Team Name: Iowa Cubs # Type: Outrighted # Transaction: Chicago Cubs sent LHP Edgar Olmos outright to Iowa Cubs. # Transaction date: 2016-02-16	SPLGROSTMlb	254937#Edgar Olmos#Iowa Cubs#Outrighted
/common/topic	Jarred Cosart changed number to 59.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Jarred Cosart # Team Name: Miami Marlins # Type: Number Change # Transaction: Jarred Cosart changed number to 59. # Transaction date: 2016-02-16	SPLGROUSMlb	254923#Jarred Cosart#Miami Marlins#Number Change
/common/topic	J.T. Realmuto changed number to 11.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: J.T. Realmuto # Team Name: Miami Marlins # Type: Number Change # Transaction: J.T. Realmuto changed number to 11. # Transaction date: 2016-02-16	SPLGROUSMlb	254926#J.T. Realmuto#Miami Marlins#Number Change
/common/topic	Raudel Lazo changed number to 60.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Raudel Lazo # Team Name: Miami Marlins # Type: Number Change # Transaction: Raudel Lazo changed number to 60. # Transaction date: 2016-02-16	SPLGROUSMlb	254924#Raudel Lazo#Miami Marlins#Number Change
/common/topic	Tomas Telis changed number to 18.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Tomas Telis # Team Name: Miami Marlins # Type: Number Change # Transaction: Tomas Telis changed number to 18. # Transaction date: 2016-02-16	SPLGROUSMlb	254927#Tomas Telis#Miami Marlins#Number Change
/common/topic	Justin Bour changed number to 41.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Justin Bour # Team Name: Miami Marlins # Type: Number Change # Transaction: Justin Bour changed number to 41. # Transaction date: 2016-02-16	SPLGROUSMlb	254922#Justin Bour#Miami Marlins#Number Change
/common/topic	Justin Nicolino changed number to 20.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Justin Nicolino # Team Name: Miami Marlins # Type: Number Change # Transaction: Justin Nicolino changed number to 20. # Transaction date: 2016-02-16	SPLGROUSMlb	254925#Justin Nicolino#Miami Marlins#Number Change
/common/topic	San Francisco Giants signed free agent RHP Jerson Severin to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Jerson Severin # Team Name: San Francisco Giants # Type: Signed as Free Agent # Transaction: San Francisco Giants signed free agent RHP Jerson Severin to a minor league contract. # Transaction date: 2016-02-16	SPLGROSTMlb	255255#Jerson Severin#San Francisco Giants#Signed as Free Agent
/common/topic	New York Mets signed free agent 2B Kevin Taylor to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Kevin Taylor # Team Name: New York Mets # Type: Signed as Free Agent # Transaction: New York Mets signed free agent 2B Kevin Taylor to a minor league contract. # Transaction date: 2016-02-16	SPLGROSTMlb	255484#Kevin Taylor#New York Mets#Signed as Free Agent
/common/topic	San Diego Padres signed free agent P Evan Powell to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Evan Powell # Team Name: San Diego Padres # Type: Signed as Free Agent # Transaction: San Diego Padres signed free agent P Evan Powell to a minor league contract. # Transaction date: 2016-02-16	SPLGROSTMlb	254947#Evan Powell#San Diego Padres#Signed as Free Agent
/common/topic	New York Yankees signed free agent P Juan Rodriguez to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Juan Rodriguez # Team Name: New York Yankees # Type: Signed as Free Agent # Transaction: New York Yankees signed free agent P Juan Rodriguez to a minor league contract. # Transaction date: 2016-02-16	SPLGROSTMlb	255253#Juan Rodriguez#New York Yankees#Signed as Free Agent
/common/topic	San Francisco Giants signed free agent P Marco Gonzalez to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Marco Gonzalez # Team Name: San Francisco Giants # Type: Signed as Free Agent # Transaction: San Francisco Giants signed free agent P Marco Gonzalez to a minor league contract. # Transaction date: 2016-02-16	SPLGROSTMlb	255246#Marco Gonzalez#San Francisco Giants#Signed as Free Agent
/common/topic	Boston Red Sox signed free agent P Ivan Jimenez to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Ivan Jimenez # Team Name: Boston Red Sox # Type: Signed as Free Agent # Transaction: Boston Red Sox signed free agent P Ivan Jimenez to a minor league contract. # Transaction date: 2016-02-16	SPLGROSTMlb	255247#Ivan Jimenez#Boston Red Sox#Signed as Free Agent
/common/topic	New York Yankees signed free agent RHP Luis Rodriguez to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Luis Rodriguez # Team Name: New York Yankees # Type: Signed as Free Agent # Transaction: New York Yankees signed free agent RHP Luis Rodriguez to a minor league contract. # Transaction date: 2016-02-16	SPLGROSTMlb	255533#Luis Rodriguez#New York Yankees#Signed as Free Agent
/common/topic	Boston Red Sox signed free agent RHP Carlos Marmol to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Carlos Marmol # Team Name: Boston Red Sox # Type: Signed as Free Agent # Transaction: Boston Red Sox signed free agent RHP Carlos Marmol to a minor league contract and invited him to spring training. # Transaction date: 2016-02-16	SPLGROSTMlb	254931#Carlos Marmol#Boston Red Sox#Signed as Free Agent
/common/topic	Oakland Athletics signed free agent C Bryan Anderson to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Bryan Anderson # Team Name: Oakland Athletics # Type: Signed as Free Agent # Transaction: Oakland Athletics signed free agent C Bryan Anderson to a minor league contract and invited him to spring training. # Transaction date: 2016-02-17	SPLGROSTMlb	255259#Bryan Anderson#Oakland Athletics#Signed as Free Agent
/common/topic	Chicago White Sox signed free agent RHP Cristopher Batista to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Cristopher Batista # Team Name: Chicago White Sox # Type: Signed as Free Agent # Transaction: Chicago White Sox signed free agent RHP Cristopher Batista to a minor league contract. # Transaction date: 2016-02-17	SPLGROSTMlb	255420#Cristopher Batista#Chicago White Sox#Signed as Free Agent
/common/topic	Chicago White Sox signed free agent OF Enrique Felix to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Enrique Felix # Team Name: Chicago White Sox # Type: Signed as Free Agent # Transaction: Chicago White Sox signed free agent OF Enrique Felix to a minor league contract. # Transaction date: 2016-02-17	SPLGROSTMlb	255245#Enrique Felix#Chicago White Sox#Signed as Free Agent
/common/topic	Toronto Blue Jays signed free agent RHP Jason Berken to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Jason Berken # Team Name: Toronto Blue Jays # Type: Signed as Free Agent # Transaction: Toronto Blue Jays signed free agent RHP Jason Berken to a minor league contract. # Transaction date: 2016-02-17	SPLGROSTMlb	255492#Jason Berken#Toronto Blue Jays#Signed as Free Agent
/common/topic	Toronto Blue Jays signed free agent RHP Dustin Antolin to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Dustin Antolin # Team Name: Toronto Blue Jays # Type: Signed as Free Agent # Transaction: Toronto Blue Jays signed free agent RHP Dustin Antolin to a minor league contract. # Transaction date: 2016-02-17	SPLGROSTMlb	255490#Dustin Antolin#Toronto Blue Jays#Signed as Free Agent
/common/topic	Colorado Rockies placed RHP Adam Ottavino on the 60-day disabled list. Recovering from May 2015 Tommy John surgery	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Adam Ottavino # Team Name: Colorado Rockies # Type: Status Change # Transaction: Colorado Rockies placed RHP Adam Ottavino on the 60-day disabled list. Recovering from May 2015 Tommy John surgery # Transaction date: 2016-02-18	SPLGROUSMlbMar14	254996#Adam Ottavino#Colorado Rockies#Status Change
/common/topic	Tampa Bay Rays placed RHP Chase Whitley on the 60-day disabled list. Recovering from May 2015 Tommy John surgery.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Chase Whitley # Team Name: Tampa Bay Rays # Type: Status Change # Transaction: Tampa Bay Rays placed RHP Chase Whitley on the 60-day disabled list. Recovering from May 2015 Tommy John surgery. # Transaction date: 2016-02-18	SPLGROUSMlbMar14	254988#Chase Whitley#Tampa Bay Rays#Status Change
/common/topic	Milwaukee Brewers released LHP Pat Misch.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Pat Misch # Team Name: Milwaukee Brewers # Type: Released # Transaction: Milwaukee Brewers released LHP Pat Misch. # Transaction date: 2016-02-18	SPLGROSTMlb	258339#Pat Misch#Milwaukee Brewers#Released
/common/topic	Kevin Plawecki changed number to 26.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Kevin Plawecki # Team Name: New York Mets # Type: Number Change # Transaction: Kevin Plawecki changed number to 26. # Transaction date: 2016-02-18	SPLGROUSMlb	255037#Kevin Plawecki#New York Mets#Number Change
/common/topic	Colorado Rockies claimed C Tony Wolters off waivers from Cleveland Indians.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Tony Wolters # Team Name: Colorado Rockies # Type: Claimed Off Waivers # Transaction: Colorado Rockies claimed C Tony Wolters off waivers from Cleveland Indians. # Transaction date: 2016-02-18	SPLGROSTMlb	254995#Tony Wolters#Colorado Rockies#Claimed Off Waivers
/common/topic	Colorado Rockies signed free agent RHP Mitchell Osnowitz to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Mitchell Osnowitz # Team Name: Colorado Rockies # Type: Signed as Free Agent # Transaction: Colorado Rockies signed free agent RHP Mitchell Osnowitz to a minor league contract. # Transaction date: 2016-02-18	SPLGROSTMlb	255480#Mitchell Osnowitz#Colorado Rockies#Signed as Free Agent
/common/topic	Tampa Bay Rays signed free agent RHP Daury Cordero to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Daury Cordero # Team Name: Tampa Bay Rays # Type: Signed as Free Agent # Transaction: Tampa Bay Rays signed free agent RHP Daury Cordero to a minor league contract. # Transaction date: 2016-02-18	SPLGROSTMlb	255244#Daury Cordero#Tampa Bay Rays#Signed as Free Agent
/common/topic	Kansas City Royals signed free agent SS Clint Barmes to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Clint Barmes # Team Name: Kansas City Royals # Type: Signed as Free Agent # Transaction: Kansas City Royals signed free agent SS Clint Barmes to a minor league contract and invited him to spring training. # Transaction date: 2016-02-18	SPLGROSTMlb	254989#Clint Barmes#Kansas City Royals#Signed as Free Agent
/common/topic	Kansas City Royals signed free agent LHP Brian Duensing to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Brian Duensing # Team Name: Kansas City Royals # Type: Signed as Free Agent # Transaction: Kansas City Royals signed free agent LHP Brian Duensing to a minor league contract and invited him to spring training. # Transaction date: 2016-02-18	SPLGROSTMlb	254993#Brian Duensing#Kansas City Royals#Signed as Free Agent
/common/topic	Kansas City Royals signed free agent RHP Ross Ohlendorf to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Ross Ohlendorf # Team Name: Kansas City Royals # Type: Signed as Free Agent # Transaction: Kansas City Royals signed free agent RHP Ross Ohlendorf to a minor league contract and invited him to spring training. # Transaction date: 2016-02-18	SPLGROSTMlb	254991#Ross Ohlendorf#Kansas City Royals#Signed as Free Agent
/common/topic	Washington Nationals signed free agent RHP Matt Belisle to a minor league contract and invited him to spring training.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Matt Belisle # Team Name: Washington Nationals # Type: Signed as Free Agent # Transaction: Washington Nationals signed free agent RHP Matt Belisle to a minor league contract and invited him to spring training. # Transaction date: 2016-02-18	SPLGROSTMlb	255261#Matt Belisle#Washington Nationals#Signed as Free Agent
/common/topic	Tampa Bay Rays signed free agent RHP Ryan Webb.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Ryan Webb # Team Name: Tampa Bay Rays # Type: Signed as Free Agent # Transaction: Tampa Bay Rays signed free agent RHP Ryan Webb. # Transaction date: 2016-02-18	SPLGROSTMlb	254987#Ryan Webb#Tampa Bay Rays#Signed as Free Agent
/common/topic	Los Angeles Dodgers placed RHP Brandon McCarthy on the 60-day disabled list. Recovering from April 2015 Tommy John surger	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Brandon McCarthy # Team Name: Los Angeles Dodgers # Type: Status Change # Transaction: Los Angeles Dodgers placed RHP Brandon McCarthy on the 60-day disabled list. Recovering from April 2015 Tommy John surger # Transaction date: 2016-02-19	SPLGROUSMlbMar14	255215#Brandon McCarthy#Los Angeles Dodgers#Status Change
/common/topic	Kansas City Royals placed LHP Jason Vargas on the 60-day disabled list. Recovering from August 2015 Tommy John surgery	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Jason Vargas # Team Name: Kansas City Royals # Type: Status Change # Transaction: Kansas City Royals placed LHP Jason Vargas on the 60-day disabled list. Recovering from August 2015 Tommy John surgery # Transaction date: 2016-02-19	SPLGROUSMlbMar14	255217#Jason Vargas#Kansas City Royals#Status Change
/common/topic	Colorado Rockies released LHP Christian Friedrich.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Christian Friedrich # Team Name: Colorado Rockies # Type: Released # Transaction: Colorado Rockies released LHP Christian Friedrich. # Transaction date: 2016-02-19	SPLGROSTMlb	255228#Christian Friedrich#Colorado Rockies#Released
/common/topic	Chicago Cubs released LHP Luis Cruz.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Luis Cruz # Team Name: Chicago Cubs # Type: Released # Transaction: Chicago Cubs released LHP Luis Cruz. # Transaction date: 2016-02-19	SPLGROSTMlb	255218#Luis Cruz#Chicago Cubs#Released
/common/topic	Kansas City Royals signed free agent LHP Mike Minor.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Mike Minor # Team Name: Kansas City Royals # Type: Signed as Free Agent # Transaction: Kansas City Royals signed free agent LHP Mike Minor. # Transaction date: 2016-02-19	SPLGROSTMlb	255216#Mike Minor#Kansas City Royals#Signed as Free Agent
/common/topic	Baltimore Orioles signed free agent RHP Samuel Deduno to a minor league contract.	http://www.mlb.com/mlb/transactions/#month=2&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Samuel Deduno # Team Name: Baltimore Orioles # Type: Signed as Free Agent # Transaction: Baltimore Orioles signed free agent RHP Samuel Deduno to a minor league contract. # Transaction date: 2016-02-19	SPLGROSTMlb	255573#Samuel Deduno#Baltimore Orioles#Signed as Free Agent
